PRICE,BEDS,BATH,PROPERTYSQFT,LOCALITY,SUBLOCALITY,LATITUDE,LONGITUDE,PRICE_CAT
1390000,5,2.0,2184.207862,New York,Queens County,40.7358829,-73.8988063,4
875000,6,3.0,2860.0,New York,Bronx County,40.8920958,-73.8487361,3
699000,3,2.0,1700.0,New York,Richmond County,40.545028,-74.218133,3
675000,3,1.0,1404.0,New York,Richmond County,40.6333513,-74.1021333,2
1273000,3,3.0,2184.207862,New York,Queens County,40.7503477,-73.9019836,4
948888,3,1.0,950.0,New York,Kings County,40.5786958,-73.938485,3
245000,1,1.0,863.0,Bronx County,The Bronx,40.8758111,-73.8765929,1
4250000,3,2.0,2400.0,New York County,New York,40.725464,-73.9999212,5
675000,3,2.0,2400.0,New York,Kings County,40.610206,-73.91065,2
235000,3,1.0,301.0,New York,Richmond County,40.5781324,-74.1603451,1
22500000,5,6.0,8725.0,New York,New York County,40.7669348,-73.9701575,5
445000,3,2.0,2184.207862,Queens County,Queens,40.7547252,-73.8255572,2
525000,3,1.0,2184.207862,New York County,New York,40.7324146,-73.9898491,2
15000000,8,6.0,2184.207862,New York,Kings County,40.6948972,-73.9925741,5
998000,5,3.0,1738.0,New York,Queens County,40.6898026,-73.836542,4
445000,3,1.0,402.0,Queens County,Queens,40.7680157,-73.9174508,2
324900,1,1.0,665.0,New York County,New York,40.8709037,-73.9155681,1
1080000,1,2.3738608579684373,941.0,Kings County,Brooklyn,40.685976,-73.9349974,4
199888,2,1.0,2184.207862,Queens County,Queens,40.667401,-73.8470063,1
11000000,4,4.0,3452.0,New York,New York County,40.7450569,-74.0027927,5
938000,3,2.0,1836.0,New York,Queens County,40.772306,-73.8896045,3
1153000,4,2.3738608579684373,3980.0,New York,Richmond County,40.5078915,-74.2530332,4
2100000,20,8.0,7200.0,New York,Kings County,40.6330213,-74.0274188,5
475000,1,1.0,2184.207862,New York County,New York,40.7920657,-73.9663587,2
599000,3,2.0,1232.0,New York,Richmond County,40.6338588,-74.1528287,2
699000,3,2.3738608579684373,2184.207862,New York,Kings County,40.64539,-73.8897652,3
215000,4,2.0,2000.0,New York,Kings County,40.6694978,-73.8897534,1
358000,3,1.0,2184.207862,Queens County,Queens,40.7187728,-73.811168,1
2199000,2,2.0,1770.0,New York County,New York,40.7899034,-73.9774703,5
3295000,2,2.0,2184.207862,New York County,New York,40.7852991,-73.9571579,5
999000,5,3.0,2184.207862,New York,Kings County,40.6207744,-73.9055089,4
568888,3,2.0,1100.0,New York,Queens County,40.7322223,-73.8588845,2
339000,2,2.0,906.0,New York,Bronx County,40.8224723,-73.81106,1
6995000,4,5.0,4187.0,New York,Kings County,40.6894191,-73.9977098,5
1439000,4,2.0,1625.0,Kings County,Brooklyn,40.6972584,-73.9569997,4
999999,1,2.0,807.0,New York County,New York,40.7055917,-74.0172159,4
999000,1,1.0,2184.207862,Kings County,Brooklyn,40.6698886,-73.9726587,4
1395000,2,2.0,2184.207862,New York County,New York,40.7716485,-73.9646206,4
795000,2,1.0,759.0,New York County,New York,40.7747919,-73.9558198,3
670000,3,2.0,2184.207862,New York,Kings County,40.6482878,-73.9246615,2
940000,2,1.0,2184.207862,New York County,New York,40.7689684,-73.9543121,3
799000,3,2.0,1989.0,New York,Kings County,40.6592604,-73.9267735,3
265000,1,1.0,765.0,Kings County,Brooklyn,40.6180698,-73.9699744,1
1250000,2,2.0,1257.0,Queens County,Queens,40.7561213,-73.8368085,4
888888,4,3.0,2088.0,New York,Richmond County,40.5469948,-74.1413764,3
1280000,4,2.0,2340.0,New York,Queens County,40.7690548,-73.7444989,4
2348000,3,4.0,2184.207862,New York County,New York,40.7526263,-73.9658766,5
1200000,2,2.0,1100.0,Kings County,Brooklyn,40.6533033,-73.9730719,4
220000,3,2.3738608579684373,1396.0,New York,Kings County,40.628358,-73.9339729,1
1200000,5,2.0,2184.207862,New York,Kings County,40.590395,-73.9412863,4
620000,3,2.0,1400.0,New York,Bronx County,40.8464353,-73.8358298,2
1080000,2,2.0,1545.0,Queens County,Queens,40.7841243,-73.8569018,4
380000,3,1.0,393.0,Kings County,Brooklyn,40.6184843,-74.0001507,1
1100000,2,2.0,2184.207862,New York County,New York,40.807426,-73.9535703,4
499000,1,1.0,750.0,Queens County,Queens,40.7409264,-73.9020731,2
1695000,2,2.0,1572.0,Kings County,Brooklyn,40.6750114,-73.9554645,4
1499000,3,2.0,3090.0,New York,Kings County,40.6416317,-74.0049828,4
998888,3,2.0,1780.0,New York,Kings County,40.6117545,-74.0323281,4
425000,2,1.0,2184.207862,New York,Queens County,40.6779035,-73.799284,2
529000,3,2.3738608579684373,1618.0,New York,Richmond County,40.5781324,-74.1603451,2
399999,3,1.0,2184.207862,New York,Queens County,40.5950021,-73.7577376,1
749000,2,1.0,1000.0,New York County,New York,40.7686208,-73.9544906,3
549000,3,1.0,2184.207862,New York,Queens County,40.6776809,-73.8166457,2
2425000,2,2.0,1300.0,New York County,New York,40.731874,-73.9921379,5
1299888,11,4.0,3156.0,Richmond County,Staten Island,40.6155667,-74.0869554,4
539000,1,1.0,725.0,Queens County,Queens,40.7865988,-73.7862803,2
669000,3,2.0,1480.0,New York,Kings County,40.5894827,-73.9395372,2
2280000,6,5.0,2184.207862,New York,Queens County,40.7472951,-73.8164494,5
749000,2,2.0,1300.0,Queens County,Queens,40.7874921,-73.7858086,3
939000,3,2.0,1728.0,New York,Queens County,40.7223997,-73.8818876,3
229000,1,1.0,2184.207862,Queens County,Queens,40.7562792,-73.8758052,1
329000,1,1.0,2184.207862,Queens County,Queens,40.7193051,-73.8453248,1
368000,2,2.0,2184.207862,Queens County,Queens,40.784673,-73.775263,1
399000,3,1.0,2184.207862,New York County,New York,40.7497074,-73.9859244,1
199000,1,1.0,600.0,Queens County,Queens,40.7085553,-73.8279947,1
449000,1,2.0,1130.0,Queens County,Queens,40.7578216,-73.7159784,2
600000,2,2.0,2184.207862,New York County,New York,40.8014385,-73.9434676,2
949000,4,2.0,2172.0,New York,Kings County,40.6142439,-73.9015473,3
450000,2,2.0,2184.207862,Queens County,Queens,40.7475547,-73.718359,2
1049000,3,2.0,2184.207862,New York,Queens County,40.7751162,-73.902397,4
2995000,2,2.0,1784.0,New York County,New York,40.762394,-73.9739039,5
3400000,6,6.0,6290.0,New York,Bronx County,40.8969575,-73.9032123,5
650000,4,1.0,1152.0,New York,Richmond County,40.5663057,-74.1529549,2
800000,2,1.0,900.0,New York County,New York,40.7720929,-73.9514513,3
2300000,2,2.0,1163.0,New York County,New York,40.7666839,-73.9527719,5
950000,2,2.0,2184.207862,New York County,New York,40.781483,-73.952964,3
2995000,7,2.3738608579684373,4100.0,New York,Kings County,40.6863946,-73.9376539,5
269995,1,1.0,2184.207862,Queens County,Queens,40.7379227,-73.8470718,1
888000,3,2.0,1600.0,Queens County,Queens,40.724514,-73.8458441,3
850000,1,1.0,2184.207862,New York County,New York,40.729293,-74.003447,3
359999,3,2.0,2184.207862,Bronx County,The Bronx,40.8203804,-73.9109368,1
999999,12,6.0,3900.0,New York,Kings County,40.6589824,-73.9920247,4
799000,5,3.0,2400.0,New York,Bronx County,40.8181836,-73.812739,3
859000,2,2.0,950.0,New York,Queens County,40.7746518,-73.81583,3
472000,1,1.0,700.0,Queens County,Queens,40.73531,-73.8812513,2
1395000,2,2.0,1003.0,New York,Kings County,40.6930476,-73.9611241,4
1179987,5,4.0,4143.0,New York,Richmond County,40.515005,-74.235135,4
1425000,2,2.0,2184.207862,New York County,New York,40.7730858,-73.9528703,4
275000,1,1.0,2184.207862,Queens County,Queens,40.7305839,-73.8503144,1
869999,5,3.0,2080.0,New York,Richmond County,40.6005525,-74.1314512,3
549990,3,2.0,1782.0,New York,Bronx County,40.8411589,-73.8265147,2
569000,3,1.0,2184.207862,New York,Queens County,40.7079268,-73.7400399,2
700000,2,2.0,1110.0,Kings County,Brooklyn,40.6062808,-73.9595399,3
1295000,2,2.0,2184.207862,New York County,New York,40.774576,-73.9624413,4
339000,1,1.0,2184.207862,Queens County,Queens,40.7755886,-73.9082717,1
950000,5,2.0,1660.0,New York,Kings County,40.5792869,-73.9603435,3
669000,3,2.0,1312.0,New York,Richmond County,40.6013797,-74.1380964,2
25000000,7,2.3738608579684373,20000.0,New York,New York County,40.7213288,-74.0092558,5
899000,2,1.0,940.0,New York County,New York,40.7691866,-73.9544795,3
879000,4,3.0,2184.207862,New York,Queens County,40.6894907,-73.8640398,3
395000,3,1.0,2184.207862,New York County,New York,40.7758661,-73.981473,1
948000,4,2.0,1492.0,New York,Kings County,40.6090003,-74.0081041,3
679000,1,1.0,2184.207862,New York County,New York,40.853549,-73.9392769,2
650000,5,2.0,1951.0,New York,Bronx County,40.8931042,-73.8582396,2
800000,2,1.0,1200.0,Kings County,Brooklyn,40.6072346,-73.9847935,3
880000,1,1.0,713.0,New York,Queens County,40.747145,-73.9408974,3
31000000,3,4.0,4492.0,New York County,New York,40.764953,-73.977568,5
1325000,4,2.0,2184.207862,New York,Queens County,40.7194145,-73.8918553,4
950000,2,2.0,1033.0,New York County,New York,40.7958546,-73.9464985,3
549995,3,1.0,2184.207862,Kings County,Brooklyn,40.6957468,-73.9970996,2
1075000,2,2.0,2184.207862,New York,New York County,40.7507895,-73.9974127,4
7995000,4,4.0,2697.0,New York County,New York,40.715351,-74.0128441,5
368000,3,1.0,2184.207862,Queens County,Queens,40.7781488,-73.782075,1
7999000,20,10.0,2184.207862,New York,New York County,40.8071701,-73.9668179,5
23000000,5,6.0,7058.0,New York,New York County,40.7439188,-74.0014359,5
1075000,6,2.0,2200.0,New York,Kings County,40.6141979,-73.9591151,4
339999,1,1.0,825.0,Queens County,Queens,40.7402133,-73.8868828,1
2600000,3,2.0,1729.0,New York County,New York,40.733031,-73.9850368,5
1100000,4,3.0,1400.0,New York,Kings County,40.6231568,-74.0148411,4
799000,5,4.0,1802.0,United States,New York,40.5957485,-73.9862201,3
459000,2,1.0,950.0,Queens County,Queens,40.7607942,-73.8258766,2
165000,1,1.0,750.0,Bronx County,The Bronx,40.9047804,-73.9057444,1
554900,3,2.0,1890.0,New York,Bronx County,40.8849291,-73.8613097,2
999000,4,3.0,2270.0,New York,Bronx County,40.8614806,-73.8513941,4
499000,2,3.0,2184.207862,New York,Queens County,40.6886004,-73.7568067,2
825900,3,2.0,1923.0,New York,Richmond County,40.594143,-74.1658674,3
385000,2,1.0,920.0,Queens County,Queens,40.7325379,-73.8601516,1
430000,2,2.0,2184.207862,Queens County,Queens,40.7438639,-73.8745722,2
1448000,5,4.0,2000.0,New York,Queens County,40.735335,-73.7142031,4
268800,1,1.0,725.0,Kings County,Brooklyn,40.6086157,-73.9765291,1
1890000,2,2.0,2184.207862,New York County,New York,40.7716485,-73.9646206,5
7500000,6,6.0,4200.0,New York County,New York,40.7802712,-73.9567847,5
580000,1,2.3738608579684373,2184.207862,New York,Queens County,40.7841619,-73.8570221,2
1300000,14,6.0,5103.0,New York,Bronx County,40.8403844,-73.8478179,4
799000,3,2.0,2184.207862,New York,Queens County,40.7645407,-73.8683353,3
875000,1,1.0,2184.207862,New York County,New York,40.7267155,-73.9958775,3
1049000,4,3.0,2184.207862,New York,Queens County,40.7332846,-73.7904626,4
318000,1,1.0,2184.207862,Queens County,Queens,40.7203199,-73.84052,1
2147483647,7,6.0,10000.0,New York,Richmond County,40.5184841,-74.2244185,5
669000,3,2.0,2115.0,New York,Richmond County,40.551553,-74.1646289,2
399000,2,2.0,1050.0,Kings County,Brooklyn,40.5776924,-73.9737314,1
2975000,3,2.0,2184.207862,New York,Kings County,40.674276,-73.9626129,5
1299000,4,2.0,2184.207862,New York,Kings County,40.6147583,-73.9849887,4
599000,1,1.0,626.0,New York County,New York,40.7920582,-73.9393346,2
580000,2,2.0,950.0,Queens County,Queens,40.7440024,-73.8353772,2
850000,2,1.0,775.0,New York County,New York,40.7274335,-73.9892241,3
975000,3,2.0,2184.207862,New York,Kings County,40.6553249,-73.9284733,3
220000,1,1.0,500.0,Kings County,Brooklyn,40.6699448,-73.9429395,1
1950000,2,2.0,2184.207862,New York County,New York,40.7341122,-74.004816,5
349000,2,1.0,800.0,New York,Kings County,40.6699639,-73.9428018,1
2499000,7,4.0,2184.207862,New York,Kings County,40.6352404,-73.9966562,5
12500000,3,2.0,4000.0,New York County,New York,40.7217614,-74.0013329,5
3900000,4,4.0,2184.207862,New York,Kings County,40.6869395,-73.9698033,5
4200000,5,4.0,4480.0,New York,New York County,40.788437,-73.9731887,5
949000,6,3.0,2184.207862,New York,Queens County,40.7099626,-73.7608766,3
250000,3,1.0,2184.207862,Queens County,Queens,40.7593913,-73.9054195,1
1150000,4,3.0,2184.207862,New York,Queens County,40.7569734,-73.8811062,4
228888,1,1.0,900.0,Queens County,Queens,40.7097347,-73.8188287,1
109000,1,1.0,2184.207862,Bronx County,The Bronx,40.8768714,-73.8742644,1
159999,1,1.0,650.0,Bronx County,The Bronx,40.8412247,-73.9216103,1
5999999,4,4.0,4375.0,New York,New York County,40.7665309,-73.9594908,5
2695000,4,2.0,2184.207862,New York County,New York,40.7942368,-73.9726525,5
310000,2,1.0,2184.207862,New York County,New York,40.8255972,-73.9529963,1
499000,3,2.0,1288.0,New York,Richmond County,40.6166867,-74.1576647,2
1695000,3,3.0,1818.0,New York County,New York,40.7803429,-73.947266,4
985000,3,2.0,2184.207862,New York,Queens County,40.7181351,-73.7934614,3
330000,3,2.0,1067.0,Bronx County,The Bronx,40.8203804,-73.9109368,1
795000,2,1.0,2184.207862,Kings County,Brooklyn,40.654461,-73.9744629,3
1180000,4,4.0,1820.0,New York,Queens County,40.7668584,-73.7375575,4
749000,3,2.0,2184.207862,New York,Queens County,40.7602045,-73.8739584,3
499000,1,1.0,630.0,New York County,New York,40.7702318,-73.9610161,2
989000,7,5.0,3978.0,New York,Queens County,40.6659011,-73.854748,3
1335000,3,2.0,2184.207862,New York,Kings County,40.689193,-73.9397249,4
268000,1,1.0,660.0,Queens County,Queens,40.7739672,-73.8277862,1
149000,1,1.0,750.0,Bronx County,The Bronx,40.9010021,-73.8627053,1
549000,2,2.0,1200.0,Queens County,Queens,40.724514,-73.8458441,2
499000,1,1.0,2184.207862,New York County,New York,40.7477728,-73.9794793,2
60000,3,1.0,445.0,New York County,New York,40.7613979,-73.9746128,1
679000,2,2.0,879.0,Kings County,Brooklyn,40.6341182,-74.0202284,2
1198000,1,2.0,2184.207862,Queens County,Queens,40.7749092,-73.9098235,4
2800000,4,6.0,8333.0,New York,Richmond County,40.5861193,-74.1075476,5
2500000,8,4.0,6425.0,New York,Kings County,40.6960918,-73.9349507,5
399999,2,1.0,1056.0,New York,Richmond County,40.6309242,-74.1212547,1
975000,3,2.0,2184.207862,New York,Queens County,40.7187283,-73.7613065,3
698000,2,2.0,824.0,Queens County,Queens,40.7616652,-73.826414,3
449000,1,2.0,1213.0,Queens County,Queens,40.7564761,-73.7212008,2
215000,3,1.0,1100.0,Kings County,Brooklyn,40.622324,-73.9695073,1
369888,2,2.0,2184.207862,Queens County,Queens,40.726843,-73.85458,1
425000,3,2.0,1405.0,New York,Queens County,40.7381853,-73.8581248,2
2300000,3,3.0,2355.0,United States,New York,40.5988298,-73.9859643,5
675000,3,0.0,2780.0,New York County,New York,40.7143933,-74.0088774,2
10000000,5,4.0,6800.0,New York,New York County,40.764989,-73.9655331,5
560000,3,1.0,622.0,Kings County,Brooklyn,40.6423834,-74.002033,2
940000,9,4.0,2184.207862,New York,Queens County,40.6946299,-73.8051802,3
2499000,12,6.0,2184.207862,United States,New York,40.6389895,-73.968352,5
100000,3,1.0,512.0,Queens County,Queens,40.6042895,-73.7478287,1
3250000,6,4.0,3059.0,New York,Kings County,40.6877385,-73.9618932,5
4750000,4,4.0,4100.0,New York County,New York,40.7375173,-73.9979625,5
5895000,8,5.0,6312.0,New York,Kings County,40.7185648,-73.9422548,5
1850000,8,4.0,5000.0,New York,New York County,40.7981001,-73.9389098,4
294000,1,2.0,1074.0,Queens County,Queens,40.7577991,-73.7159564,1
749000,4,2.0,2184.207862,New York,Queens County,40.7369795,-73.8140379,3
390000,2,1.0,586.0,New York,Richmond County,40.574103,-74.0931668,1
259000,1,1.0,625.0,Kings County,Brooklyn,40.6147332,-74.0337807,1
649999,3,2.0,1440.0,New York,Richmond County,40.5803331,-74.0885167,2
1489000,6,2.3738608579684373,3780.0,New York,Richmond County,40.5395319,-74.1450877,4
548800,3,4.0,1440.0,New York,Richmond County,40.6409456,-74.0859933,2
625000,2,1.0,825.0,Queens County,Queens,40.744346,-73.957101,2
899000,8,2.0,2160.0,New York,Bronx County,40.8728082,-73.8469489,3
948000,3,2.0,1368.0,New York,Queens County,40.7604064,-73.882048,3
675000,3,2.0,1222.0,New York,Richmond County,40.6277171,-74.0860272,2
16995000,4,4.0,3310.0,New York,Manhattan,40.7405179,-73.9881093,5
599000,1,1.0,578.0,New York County,New York,40.706541,-74.0158244,2
315000,1,1.0,2184.207862,Queens County,Queens,40.7507495,-73.8811907,1
988000,4,3.0,1552.0,New York,Queens County,40.7264779,-73.8093514,3
16500000,5,4.0,4105.0,New York,New York County,40.7814599,-73.9806864,5
995000,2,2.0,2184.207862,New York County,New York,40.7699248,-73.9617134,3
759999,4,2.0,2184.207862,New York,Queens County,40.7083753,-73.787158,3
1245000,7,6.0,2184.207862,New York,Queens County,40.7591289,-73.8579008,4
650000,1,1.0,776.0,New York County,New York,40.7100278,-74.0168528,2
395000,3,1.0,2184.207862,New York County,New York,40.734266,-73.9987024,1
5800000,7,5.0,6360.0,New York,Kings County,40.6884736,-73.9747288,5
600000,1,1.0,750.0,New York County,New York,40.7986646,-73.9678976,2
1200000,4,2.0,2536.0,New York,Kings County,40.6042861,-74.0012526,4
549000,1,1.0,2184.207862,New York County,New York,40.7662222,-73.9516342,2
269000,3,1.0,2184.207862,Queens County,Queens,40.7592939,-73.8203855,1
1350000,2,2.0,1066.0,Kings County,Brooklyn,40.7200818,-73.9473654,4
585000,1,1.0,2184.207862,New York County,New York,40.8570262,-73.9361002,2
589000,2,2.0,1100.0,Kings County,Brooklyn,40.6120095,-74.0345805,2
325000,1,1.0,775.0,Kings County,Brooklyn,40.6347771,-74.0316533,1
3595000,3,3.0,1862.0,New York County,New York,40.7241961,-74.0091487,5
825000,5,2.0,2184.207862,New York,Richmond County,40.6033161,-74.1679729,3
279000,1,1.0,2184.207862,Bronx County,The Bronx,40.8809305,-73.9107494,1
425000,3,2.0,1405.0,New York,Queens County,40.7381853,-73.8581248,2
4650000,4,4.0,2184.207862,New York County,New York,40.7770753,-73.963133,5
848724,2,2.0,2184.207862,New York,Queens County,40.7511112,-73.9089639,3
925000,1,1.0,1000.0,New York County,New York,40.7699425,-73.9583558,3
11250000,5,6.0,4357.0,New York County,New York,40.778004,-73.962547,5
2950000,4,2.0,2184.207862,New York County,New York,40.7831046,-73.9546035,5
349000,1,1.0,750.0,Kings County,Brooklyn,40.579147,-73.9709488,1
705000,2,2.0,2184.207862,New York,Queens County,40.727192,-73.883684,3
498000,1,1.0,785.0,Queens County,Queens,40.7275115,-73.86069,2
2095000,2,2.0,1600.0,New York County,New York,40.7603031,-73.9610497,5
199000,3,1.0,325.0,Kings County,Brooklyn,40.6181029,-74.0369047,1
775000,1,1.0,2184.207862,New York County,New York,40.7845412,-73.981249,3
1299999,8,4.0,3448.0,New York,Kings County,40.6259736,-73.9141206,4
4295000,3,2.0,2615.0,New York County,New York,40.7688045,-73.9862514,5
865000,3,3.0,2184.207862,New York,Queens County,40.7359218,-73.9035224,3
2700000,3,3.0,1398.0,Kings County,Brooklyn,40.7320824,-73.9610327,5
599000,3,2.0,2184.207862,New York,Queens County,40.5853206,-73.8221893,2
489000,2,2.0,1100.0,Kings County,Brooklyn,40.6280579,-73.9171101,2
1799000,3,1.0,5400.0,Richmond County,Staten Island,40.5767317,-74.1187369,4
380000,2,1.0,850.0,Kings County,Brooklyn,40.6041775,-73.9603087,1
240000,3,1.0,500.0,Queens County,Queens,40.7223221,-73.8493655,1
1895000,2,2.0,2184.207862,Kings County,Brooklyn,40.673976,-73.973535,5
220000,1,1.0,2184.207862,New York,Queens County,40.7257927,-73.8727767,1
965000,5,3.0,3520.0,New York,Bronx County,40.8247021,-73.8766066,3
257000,3,1.0,450.0,Kings County,Brooklyn,40.5756277,-73.9667833,1
418000,2,1.0,2184.207862,Queens County,Queens,40.7155199,-73.8530199,2
2200000,2,2.0,2035.0,New York County,New York,40.7708684,-73.966733,5
17900000,6,4.0,2184.207862,New York County,New York,40.7713789,-73.9798579,5
640000,1,1.0,1022.0,Kings County,Brooklyn,40.6275896,-74.0016198,2
1475000,5,4.0,1928.0,New York,Queens County,40.5999698,-73.7455103,4
725000,2,2.0,792.0,Kings County,Brooklyn,40.6898164,-73.9062474,3
1475000,2,3.0,1397.0,New York County,New York,40.7681878,-73.9845086,4
